train-logloss-mean,train-logloss-std,train-error-mean,train-error-std,test-logloss-mean,test-logloss-std,test-error-mean,test-error-std
0.19891165004991546,0.001980973900534535,0.06928696033135132,0.0009483427783190739,0.2116616066644812,0.004492761664979011,0.07606124664392051,0.0027105205963696383
0.198538359053412,0.0019621487517441994,0.06923212500766358,0.000906957159790996,0.2112912136609188,0.004543678496632357,0.07580815755048725,0.0026782749594293728
0.19789508104996348,0.001891225676111458,0.06896216486234649,0.0009604886265837221,0.21069632093927554,0.004628110768274095,0.07552131887940414,0.002726439551653427
0.1975466223520706,0.0019512759192977613,0.06883983874614708,0.0010052297888885778,0.21043666488282295,0.004673472917042297,0.07547071017068363,0.0026575306561648438
0.19706646953994558,0.0020952382640029017,0.06859518624686034,0.0010513225168989517,0.21000691120406684,0.004485381148372528,0.07520075625245089,0.002383850673785652
0.19673443746194505,0.002211278393399776,0.06841802471801056,0.0010022207042288287,0.20973741198276832,0.004317869886354723,0.07504891162167063,0.0022253811173449252
0.1962697077171633,0.0021086867221459613,0.06829991756588653,0.0009537309317234254,0.20930416627307472,0.004317099649210069,0.07489704848627166,0.0023003849751973837
0.1956594485286755,0.0022104177415452563,0.06807635712913497,0.0009656027613460424,0.20872640564966316,0.004199623542265869,0.07471144716068048,0.00231211296815475
0.19499828838443883,0.0022355494779538474,0.06779796056803196,0.0010634716015220176,0.20814280717344902,0.004171431420394211,0.0745764645078353,0.002364020993574757
0.19456353333151633,0.0020649435945002083,0.06764188985624044,0.001045742842427565,0.20774803265371097,0.004263999218684604,0.074508975316561,0.0022715660716097932
0.19424517896282062,0.002095598277048768,0.06750690969461925,0.0010792306479211614,0.20745827368582007,0.004259959824221513,0.07430650916617035,0.0021487014099367987
0.19376641231612288,0.002128812373161452,0.06749003659615946,0.0011487211964392743,0.20703693425783903,0.004239043765570323,0.07415465457136464,0.002096061510420861
0.1932047679549387,0.002110057862276291,0.06734240185534068,0.0012090036635656045,0.2065135667319304,0.004331380869837718,0.07410403447518646,0.0022113707072142445
0.1927596448351128,0.002138637027397614,0.06708509628922121,0.0011348857154075084,0.20612842226343125,0.004355609362445367,0.07396904897547683,0.002299426730598529
0.19234674353692646,0.002193261213818485,0.06690793476037142,0.0012122142176511838,0.20576749103868225,0.004261255807787569,0.0737497009191002,0.0022186008522215037
0.19199833597235677,0.002310264232838046,0.06675186395961726,0.0012596745002543906,0.20547064307899202,0.004202298838632606,0.07369908936351528,0.002179445000334771
0.19169235252503547,0.0022860099368384513,0.06670968312616447,0.0012195085222106502,0.2052199696275827,0.004185209030787647,0.07369908794008306,0.0021076749116396344
0.19118256960022353,0.002363407867820782,0.0665029940975826,0.0012867964030192154,0.20478189167977862,0.004098297356569425,0.0735641095575345,0.002071911040214111
0.19071195989858403,0.002464746362107888,0.06634692320786581,0.0013428791411693823,0.20432064079659923,0.004098762672762541,0.0735641109809667,0.002130219969202839
0.19026938575448238,0.0024900267547358556,0.06626677917059609,0.0013161742357580906,0.20395988526304634,0.004050605745332581,0.07334476434802228,0.0022227032517636277
